Instances,model,batchsize,datasize,totaldata,total_latency_second,one_epoch_average_second,clocks_current_graphicsMHz_mean,clocks_current_graphicsMHz_std,clocks_current_graphicsMHz_min,clocks_current_graphicsMHz_25,clocks_current_graphicsMHz_50,clocks_current_graphicsMHz_75,clocks_current_graphicsMHz_max,clocks_current_smMHz_mean,clocks_current_smMHz_std,clocks_current_smMHz_min,clocks_current_smMHz_25,clocks_current_smMHz_50,clocks_current_smMHz_75,clocks_current_smMHz_max,memory_freeMiB_mean,memory_freeMiB_std,memory_freeMiB_min,memory_freeMiB_25,memory_freeMiB_50,memory_freeMiB_75,memory_freeMiB_max,memory_totalMiB_mean,memory_totalMiB_std,memory_totalMiB_min,memory_totalMiB_25,memory_totalMiB_50,memory_totalMiB_75,memory_totalMiB_max,memory_usedMiB_mean,memory_usedMiB_std,memory_usedMiB_min,memory_usedMiB_25,memory_usedMiB_50,memory_usedMiB_75,memory_usedMiB_max,power_drawW_mean,power_drawW_std,power_drawW_min,power_drawW_25,power_drawW_50,power_drawW_75,power_drawW_max,temperature_gpu_mean,temperature_gpu_std,temperature_gpu_min,temperature_gpu_25,temperature_gpu_50,temperature_gpu_75,temperature_gpu_max,utilization_gpu_mean,utilization_gpu_std,utilization_gpu_min,utilization_gpu_25,utilization_gpu_50,utilization_gpu_75,utilization_gpu_max,utilization_memory_mean,utilization_memory_std,utilization_memory_min,utilization_memory_25,utilization_memory_50,utilization_memory_75,utilization_memory_max,clocks_throttle_reasons_sw_power_cap_Active,clocks_throttle_reasons_sw_power_cap_NotActive,clocks_throttle_reasons_active_0x0000000000000000,clocks_throttle_reasons_active_0x0000000000000001,clocks_throttle_reasons_active_0x0000000000000004
g4dn,ResNetSmall,16,224,2000,25.522,2.5522,1299.4285714285713,249.61962861197446,585.0,1320.0,1365.0,1395.0,1590.0,1299.4285714285713,249.61962861197446,585.0,1320.0,1365.0,1395.0,1590.0,465.2952380952381,153.02215018132273,415.0,415.0,415.0,415.0,1049.0,15109.0,0.0,15109.0,15109.0,15109.0,15109.0,15109.0,14643.704761904763,153.02215018132273,14060.0,14694.0,14694.0,14694.0,14694.0,64.38695238095238,12.489139061413688,33.45,66.02,69.17,71.3575,80.45,71.90476190476191,1.2831167908730199,69.0,71.0,72.0,73.0,73.0,67.01904761904763,25.73511776095012,0.0,67.5,80.0,81.0,83.0,41.819047619047616,18.759000877476566,0.0,40.0,52.0,53.0,55.0,177,33,33,0,177
g4dn,ResNetSmall,128,32,50000,45.358999999999995,4.5359,1055.9384164222874,147.624321552905,585.0,1050.0,1080.0,1110.0,1365.0,1055.8944281524928,147.61039935680333,585.0,1050.0,1080.0,1110.0,1365.0,446.2434017595308,122.7067378855442,415.0,415.0,415.0,415.0,1049.0,15109.0,0.0,15109.0,15109.0,15109.0,15109.0,15109.0,14662.756598240469,122.70673788554414,14060.0,14694.0,14694.0,14694.0,14694.0,35.425923753665685,2.51550757012295,28.25,34.75,35.91,36.87,43.7,38.25219941348973,1.5851432023265306,36.0,37.0,38.0,40.0,42.0,35.111436950146626,9.85926936141142,0.0,36.0,39.0,40.0,58.0,8.947214076246334,2.9580646760282274,0.0,9.0,10.0,10.0,15.0,0,341,341,0,0
g5,MNIST_CNN,32,224,2000,23.802,2.3802,1710.0,0.0,1710.0,1710.0,1710.0,1710.0,1710.0,1710.0,0.0,1710.0,1710.0,1710.0,1710.0,1710.0,381.0186335403728,276.0511834798415,288.0,288.0,288.0,288.0,1534.0,22731.0,0.0,22731.0,22731.0,22731.0,22731.0,22731.0,22349.981366459622,276.0511834798415,21197.0,22443.0,22443.0,22443.0,22443.0,153.0093167701863,38.750446676848505,61.9,159.05,169.79,175.25,183.28,34.931677018633536,2.037535961653452,30.0,35.0,36.0,36.0,37.0,68.1366459627329,26.847601590833484,1.0,74.0,80.0,83.0,90.0,65.2919254658385,29.046867247508978,0.0,71.0,79.0,82.0,90.0,0,161,161,0,0
g5,MNIST_CNN,16,224,2000,32.366,3.2366,1710.0,0.0,1710.0,1710.0,1710.0,1710.0,1710.0,1710.0,0.0,1710.0,1710.0,1710.0,1710.0,1710.0,359.55963302752286,247.2904757098891,288.0,288.0,288.0,288.0,1534.0,22731.0,0.0,22731.0,22731.0,22731.0,22731.0,22731.0,22371.44036697248,247.2904757098891,21197.0,22443.0,22443.0,22443.0,22443.0,153.9872018348624,33.51051596368853,61.89,156.64,166.325,171.5225,182.73,34.88532110091743,1.8984993194637476,30.0,34.25,36.0,36.0,37.0,69.07798165137615,23.318835399452485,0.0,72.0,79.0,82.0,88.0,69.86697247706422,26.581683708226908,0.0,74.25,82.0,85.0,92.0,0,218,218,0,0
g5,MNIST_CNN,64,128,5000,14.550999999999998,1.4551,1710.0,0.0,1710.0,1710.0,1710.0,1710.0,1710.0,1710.0,0.0,1710.0,1710.0,1710.0,1710.0,1710.0,446.82,351.33501178369704,288.0,288.0,288.0,288.0,1534.0,22731.0,0.0,22731.0,22731.0,22731.0,22731.0,22731.0,22284.18,351.33501178369715,21197.0,22443.0,22443.0,22443.0,22443.0,131.8419,39.91015659432869,61.97,111.1025,153.555,158.5875,167.93,33.95,1.9089105253886032,30.0,32.75,35.0,35.0,36.0,53.19,27.07553780582664,0.0,28.75,69.0,72.0,79.0,43.36,25.41872371208899,0.0,12.75,59.0,62.0,68.0,0,100,100,0,0
g5,MNIST_CNN,256,128,5000,12.845,1.2845,1708.166666666667,6.680930433755028,1665.0,1710.0,1710.0,1710.0,1710.0,1708.166666666667,6.680930433755028,1665.0,1710.0,1710.0,1710.0,1710.0,461.11111111111114,358.96594450359527,288.0,288.0,288.0,322.5,1534.0,22731.0,0.0,22731.0,22731.0,22731.0,22731.0,22731.0,22269.88888888889,358.96594450359527,21197.0,22408.5,22443.0,22443.0,22443.0,151.09744444444442,50.368263651662595,62.29,104.4875,178.91500000000005,185.565,204.97,35.27777777777778,2.55733260692112,31.0,33.25,37.0,37.0,38.0,62.67777777777778,34.142078482367324,2.0,45.25,81.0,90.0,99.0,51.26666666666666,31.09058891531525,0.0,29.5,68.5,77.75,82.0,7,83,83,0,7
g5,MNIST_CNN,32,64,5000,9.105,0.9105,1710.0,0.0,1710.0,1710.0,1710.0,1710.0,1710.0,1710.0,0.0,1710.0,1710.0,1710.0,1710.0,1710.0,534.3809523809524,412.1391648997213,288.0,288.0,288.0,697.0,1534.0,22731.0,0.0,22731.0,22731.0,22731.0,22731.0,22731.0,22196.61904761905,412.1391648997212,21197.0,22034.0,22443.0,22443.0,22443.0,84.90222222222224,18.924348324267548,61.06,61.475,95.01,101.51,108.2,29.317460317460323,0.8948850498428027,28.0,28.0,30.0,30.0,30.0,24.476190476190478,16.07227340329396,0.0,6.0,30.0,39.0,43.0,14.714285714285715,11.681842225780079,0.0,0.0,18.0,26.0,28.0,0,63,63,0,0
g5,MNIST_CNN,16,64,5000,15.909,1.5909,1710.0,0.0,1710.0,1710.0,1710.0,1710.0,1710.0,1710.0,0.0,1710.0,1710.0,1710.0,1710.0,1710.0,432.53703703703695,334.81372770586586,288.0,288.0,288.0,288.0,1534.0,22731.0,0.0,22731.0,22731.0,22731.0,22731.0,22731.0,22298.462962962964,334.8137277058658,21197.0,22443.0,22443.0,22443.0,22443.0,75.32898148148149,7.696317475990881,60.71,76.08250000000002,78.755,80.05,84.13,28.453703703703702,0.5001730403235747,28.0,28.0,28.0,29.0,29.0,17.416666666666668,7.669730526892074,0.0,13.0,21.0,23.0,28.0,7.611111111111112,4.3745938841326,0.0,4.0,10.0,11.0,12.0,0,108,108,0,0
g5,MNIST_CNN,128,224,2000,17.351,1.7351,1707.375,14.37730617233664,1560.0,1710.0,1710.0,1710.0,1710.0,1707.375,14.37730617233664,1560.0,1710.0,1710.0,1710.0,1710.0,418.98333333333335,317.82136474434066,288.0,288.0,288.0,288.0,1534.0,22731.0,0.0,22731.0,22731.0,22731.0,22731.0,22731.0,22312.016666666666,317.82136474434066,21197.0,22443.0,22443.0,22443.0,22443.0,158.82225,46.955848016644154,62.3,147.815,181.43,188.69,201.43,36.10833333333333,2.5231560646560567,31.0,36.0,37.0,38.0,39.0,70.85833333333333,33.88470214146328,0.0,65.75,89.0,93.0,99.0,61.71666666666667,33.152862997484426,0.0,46.25,80.0,86.25,90.0,11,109,109,0,11
g5,MNIST_CNN,64,224,2000,19.119,1.9119,1709.7709923664124,1.8462639426948488,1695.0,1710.0,1710.0,1710.0,1710.0,1709.7709923664124,1.8462639426948488,1695.0,1710.0,1710.0,1710.0,1710.0,406.83969465648863,308.0021932188119,288.0,288.0,288.0,288.0,1534.0,22731.0,0.0,22731.0,22731.0,22731.0,22731.0,22731.0,22324.16030534351,308.00219321881195,21197.0,22443.0,22443.0,22443.0,22443.0,153.66473282442752,43.15060183782527,61.97,156.445,172.29,179.195,193.09,35.56488549618321,2.253541611437501,31.0,35.0,36.0,37.0,38.0,67.94656488549619,30.717399974381646,1.0,64.5,83.0,88.0,95.0,62.664122137404576,31.645296329792078,0.0,55.5,79.0,85.0,89.0,2,129,129,0,2
g5,MNIST_CNN,32,128,5000,17.852999999999998,1.7853,1710.0,0.0,1710.0,1710.0,1710.0,1710.0,1710.0,1710.0,0.0,1710.0,1710.0,1710.0,1710.0,1710.0,422.0661157024794,326.28422516616774,288.0,288.0,288.0,288.0,1534.0,22731.0,0.0,22731.0,22731.0,22731.0,22731.0,22731.0,22308.93388429752,326.28422516616786,21197.0,22443.0,22443.0,22443.0,22443.0,114.89884297520662,27.504903265602252,61.53,110.53,126.5,132.1,142.57,31.867768595041323,1.3719945867260228,29.0,32.0,32.0,33.0,33.0,45.50413223140496,21.56506587320573,0.0,42.0,55.0,60.0,64.0,37.487603305785115,20.71397101092213,0.0,30.0,48.0,52.0,56.0,0,121,121,0,0
g5,MNIST_CNN,16,128,5000,21.28,2.128,1710.0,0.0,1710.0,1710.0,1710.0,1710.0,1710.0,1710.0,0.0,1710.0,1710.0,1710.0,1710.0,1710.0,391.0555555555555,289.99001134902335,288.0,288.0,288.0,288.0,1534.0,22731.0,0.0,22731.0,22731.0,22731.0,22731.0,22731.0,22339.94444444444,289.99001134902335,21197.0,22443.0,22443.0,22443.0,22443.0,112.51305555555555,22.433393947971048,61.49,114.9325,121.04,124.975,134.75,31.347222222222218,1.1726453535051102,29.0,31.0,32.0,32.0,33.0,42.173611111111114,17.40321080459713,0.0,38.5,51.0,54.0,59.0,32.326388888888886,15.8863225075139,0.0,27.75,40.5,43.0,45.0,0,144,144,0,0
g5,MNIST_CNN,256,224,2000,18.019000000000002,1.8019,1690.071428571429,21.773736029407416,1590.0,1695.0,1695.0,1695.0,1710.0,1690.178571428571,21.76072227467932,1590.0,1695.0,1695.0,1695.0,1710.0,407.6285714285714,304.3993576898172,288.0,288.0,288.0,288.0,1534.0,22731.0,0.0,22731.0,22731.0,22731.0,22731.0,22731.0,22323.371428571427,304.3993576898172,21197.0,22443.0,22443.0,22443.0,22443.0,163.93400000000003,45.434013592012064,61.91,163.415,181.13,190.55,229.7,36.50714285714286,2.557247926553521,30.0,36.0,38.0,38.0,39.0,75.03571428571429,33.263588820401566,0.0,65.75,92.0,95.0,100.0,61.292857142857144,33.09295746083485,0.0,39.75,80.0,86.0,94.0,109,31,31,0,109
g5,MNIST_CNN,16,32,50000,91.271,9.1271,1710.0,0.0,1710.0,1710.0,1710.0,1710.0,1710.0,1710.0,0.0,1710.0,1710.0,1710.0,1710.0,1710.0,312.4617940199336,147.50849052673198,288.0,288.0,288.0,288.0,1534.0,22731.0,0.0,22731.0,22731.0,22731.0,22731.0,22731.0,22418.538205980065,147.50849052673198,21197.0,22443.0,22443.0,22443.0,22443.0,65.3895514950166,1.2801402396290658,59.98,65.1,65.72999999999999,66.22749999999999,66.81,26.97009966777409,0.17045399894681554,26.0,27.0,27.0,27.0,27.0,13.119601328903654,2.128715291565312,0.0,13.0,14.0,14.0,15.0,0.8853820598006644,0.32909739447766795,0.0,1.0,1.0,1.0,2.0,0,602,602,0,0
g5,MNIST_CNN,256,256,2000,21.75,2.175,1680.0,37.94018754994895,1485.0,1680.0,1695.0,1695.0,1710.0,1680.4491017964071,37.70456791901289,1485.0,1680.0,1695.0,1695.0,1710.0,389.748502994012,284.30436597563136,288.0,288.0,288.0,288.0,1534.0,22731.0,0.0,22731.0,22731.0,22731.0,22731.0,22731.0,22341.251497005993,284.30436597563136,21197.0,22443.0,22443.0,22443.0,22443.0,167.66029940119762,46.0114536608235,61.17,174.61,185.09,191.79,247.1,35.25748502994012,2.7810981445887135,29.0,35.0,36.0,37.0,38.0,75.72455089820359,32.038505573848575,0.0,58.5,93.0,95.0,99.0,63.55688622754491,31.864472944474482,0.0,47.0,79.0,86.0,96.0,134,33,33,0,134
g5,MNIST_CNN,64,32,50000,28.857,2.8857,1710.0,0.0,1710.0,1710.0,1710.0,1710.0,1710.0,1710.0,0.0,1710.0,1710.0,1710.0,1710.0,1710.0,367.0625,256.7022359819158,288.0,288.0,288.0,288.0,1534.0,22731.0,0.0,22731.0,22731.0,22731.0,22731.0,22731.0,22363.9375,256.7022359819158,21197.0,22443.0,22443.0,22443.0,22443.0,76.58661458333333,6.08191306164596,60.29,76.42500000000003,78.31,80.36,82.3,27.88020833333333,0.3255666961583593,27.0,28.0,28.0,28.0,28.0,19.34895833333333,6.014650434701751,1.0,19.0,22.0,23.0,30.0,6.890625,2.8585346857679057,0.0,6.75,8.0,9.0,10.0,0,192,192,0,0
g5,MNIST_CNN,128,64,5000,6.343,0.6343,1710.0,0.0,1710.0,1710.0,1710.0,1710.0,1710.0,1710.0,0.0,1710.0,1710.0,1710.0,1710.0,1710.0,626.1333333333333,449.59868974251,288.0,288.0,288.0,940.0,1534.0,22731.0,0.0,22731.0,22731.0,22731.0,22731.0,22731.0,22104.866666666665,449.5986897425102,21197.0,21791.0,22443.0,22443.0,22443.0,93.58644444444445,33.78657137462345,61.47,62.03,74.24,130.97,143.82,31.288888888888888,1.3754705347331848,30.0,30.0,31.0,33.0,33.0,29.53333333333333,24.55846456556643,0.0,5.0,28.0,55.0,63.0,21.133333333333333,21.1902636304335,0.0,0.0,15.0,44.0,50.0,0,45,45,0,0
g5,MNIST_CNN,256,64,5000,5.858,0.5858,1710.0,0.0,1710.0,1710.0,1710.0,1710.0,1710.0,1710.0,0.0,1710.0,1710.0,1710.0,1710.0,1710.0,651.3809523809524,452.6812237767836,288.0,288.0,349.0,986.0,1534.0,22731.0,0.0,22731.0,22731.0,22731.0,22731.0,22731.0,22079.61904761905,452.6812237767836,21197.0,21745.0,22382.0,22443.0,22443.0,97.05642857142858,40.516169239707594,61.94,62.3,63.055,141.3625,158.44,31.904761904761905,1.6499744833137653,30.0,30.0,31.0,34.0,34.0,29.92857142857143,28.810899747332968,0.0,4.0,12.5,58.0,73.0,21.428571428571427,24.35423823199213,0.0,0.0,3.0,45.75,60.0,0,42,42,0,0
g5,MNIST_CNN,256,32,50000,13.722999999999999,1.3723,1710.0,0.0,1710.0,1710.0,1710.0,1710.0,1710.0,1710.0,0.0,1710.0,1710.0,1710.0,1710.0,1710.0,458.1720430107527,357.6932929460753,288.0,288.0,288.0,288.0,1534.0,22731.0,0.0,22731.0,22731.0,22731.0,22731.0,22731.0,22272.827956989247,357.6932929460753,21197.0,22443.0,22443.0,22443.0,22443.0,96.89591397849462,21.402878729403746,61.03,70.28,107.85,112.34,116.39,30.43010752688172,0.8647423524601894,29.0,30.0,31.0,31.0,31.0,29.53763440860215,15.747711455391904,0.0,9.0,38.0,42.0,50.0,19.78494623655914,12.840026972717835,0.0,2.0,27.0,30.0,33.0,0,93,93,0,0
g5,MNIST_CNN,64,256,2000,22.893,2.2893,1709.3269230769229,4.291271653828022,1665.0,1710.0,1710.0,1710.0,1710.0,1709.3269230769229,4.291271653828022,1665.0,1710.0,1710.0,1710.0,1710.0,384.3205128205129,278.1762260470867,288.0,288.0,288.0,288.0,1534.0,22731.0,0.0,22731.0,22731.0,22731.0,22731.0,22731.0,22346.679487179492,278.17622604708663,21197.0,22443.0,22443.0,22443.0,22443.0,165.78884615384615,44.422518932828076,62.14,167.2525,185.04,192.635,205.97,36.480769230769226,2.533571122008015,30.0,36.0,37.0,38.0,39.0,73.50641025641026,30.83807801108397,0.0,71.0,90.0,93.0,97.0,68.36538461538461,32.472139232005176,0.0,57.0,84.5,90.0,93.0,6,150,150,0,6
g5,MNIST_CNN,128,128,5000,12.874,1.2874,1710.0,0.0,1710.0,1710.0,1710.0,1710.0,1710.0,1710.0,0.0,1710.0,1710.0,1710.0,1710.0,1710.0,463.77528089887636,364.26456896080947,288.0,288.0,288.0,288.0,1534.0,22731.0,0.0,22731.0,22731.0,22731.0,22731.0,22731.0,22267.224719101123,364.26456896080947,21197.0,22443.0,22443.0,22443.0,22443.0,145.76044943820224,48.953814548884935,62.36,98.45,173.46,180.18,186.76,35.12359550561798,2.3346219507035486,31.0,33.0,36.0,37.0,38.0,58.71910112359551,31.89435286437687,0.0,24.0,77.0,83.0,87.0,48.15730337078652,30.0359250339582,0.0,16.0,65.0,73.0,76.0,0,89,89,0,0
g5,MNIST_CNN,32,256,2000,29.285,2.9285,1709.7738693467334,1.832402133485744,1695.0,1710.0,1710.0,1710.0,1710.0,1709.7738693467334,1.832402133485744,1695.0,1710.0,1710.0,1710.0,1710.0,365.3165829145729,254.2375713843571,288.0,288.0,288.0,288.0,1534.0,22731.0,0.0,22731.0,22731.0,22731.0,22731.0,22731.0,22365.68341708543,254.2375713843571,21197.0,22443.0,22443.0,22443.0,22443.0,161.70552763819097,37.82647503713958,62.23,167.54500000000004,176.84,181.14,191.0,36.356783919597994,2.2152688024740623,31.0,36.0,37.0,38.0,39.0,72.71859296482413,26.19162496318763,0.0,77.5,83.0,87.0,95.0,70.49748743718592,28.208973851885442,0.0,76.0,82.0,86.0,92.0,3,196,196,0,3
g5,MNIST_CNN,16,256,2000,37.871,3.7871,1710.0,0.0,1710.0,1710.0,1710.0,1710.0,1710.0,1710.0,0.0,1710.0,1710.0,1710.0,1710.0,1710.0,348.8379446640316,229.15308492854027,288.0,288.0,288.0,288.0,1534.0,22731.0,0.0,22731.0,22731.0,22731.0,22731.0,22731.0,22382.162055335968,229.15308492854015,21197.0,22443.0,22443.0,22443.0,22443.0,167.14391304347825,34.98701163913336,61.84,170.65,178.99,184.92,193.03,36.03162055335969,2.2587985248985394,30.0,36.0,37.0,38.0,38.0,77.08300395256917,24.661458339854864,1.0,84.0,87.0,89.0,91.0,78.51778656126483,28.146806887076732,0.0,87.0,91.0,92.0,95.0,0,253,253,0,0
g5,MNIST_CNN,64,64,5000,7.268,0.7268,1710.0,0.0,1710.0,1710.0,1710.0,1710.0,1710.0,1710.0,0.0,1710.0,1710.0,1710.0,1710.0,1710.0,573.0196078431372,422.6791449880667,288.0,288.0,288.0,830.0,1534.0,22731.0,0.0,22731.0,22731.0,22731.0,22731.0,22731.0,22157.980392156864,422.6791449880668,21197.0,21901.0,22443.0,22443.0,22443.0,91.12647058823528,26.118083836570353,61.55,61.77,97.44,115.845,123.89,30.137254901960784,1.0201883716870577,29.0,29.0,31.0,31.0,32.0,24.764705882352942,19.249507251141907,0.0,5.0,33.0,42.5,50.0,15.411764705882351,14.748798555256268,0.0,0.0,21.0,29.5,35.0,0,51,51,0,0
g5,MNIST_CNN,128,256,2000,21.336,2.1336,1706.4765100671138,8.611419110078488,1650.0,1710.0,1710.0,1710.0,1710.0,1706.5771812080536,8.201170984331387,1650.0,1710.0,1710.0,1710.0,1710.0,396.83221476510073,293.06692351389563,288.0,288.0,288.0,288.0,1534.0,22731.0,0.0,22731.0,22731.0,22731.0,22731.0,22731.0,22334.167785234902,293.06692351389563,21197.0,22443.0,22443.0,22443.0,22443.0,165.8402684563758,45.30575941769358,62.47,168.83,183.2,194.38,212.61,36.69127516778524,2.588695092489495,31.0,36.0,38.0,38.0,39.0,75.68456375838926,31.50291433286471,2.0,70.0,92.0,94.0,100.0,65.6510067114094,32.27707875829028,0.0,53.0,82.0,89.0,97.0,27,122,122,0,27
g5,MNIST_CNN,128,32,50000,17.160999999999998,1.7161000000000002,1710.0,0.0,1710.0,1710.0,1710.0,1710.0,1710.0,1710.0,0.0,1710.0,1710.0,1710.0,1710.0,1710.0,416.17241379310343,317.56350342985667,288.0,288.0,288.0,288.0,1534.0,22731.0,0.0,22731.0,22731.0,22731.0,22731.0,22731.0,22314.82758620689,317.56350342985667,21197.0,22443.0,22443.0,22443.0,22443.0,87.90491379310345,13.549374090834355,60.94,85.9025,93.595,97.01,101.35,29.448275862068964,0.7840233757185836,28.0,29.0,30.0,30.0,30.0,26.49137931034483,11.287927902933696,1.0,24.0,32.0,34.0,37.0,14.629310344827585,7.757778898195241,0.0,11.5,19.0,20.0,22.0,0,116,116,0,0
g5,MNIST_CNN,32,32,50000,57.449,5.7449,1710.0,0.0,1710.0,1710.0,1710.0,1710.0,1710.0,1710.0,0.0,1710.0,1710.0,1710.0,1710.0,1710.0,327.5684210526316,185.39047589234482,288.0,288.0,288.0,288.0,1534.0,22731.0,0.0,22731.0,22731.0,22731.0,22731.0,22731.0,22403.43157894737,185.39047589234474,21197.0,22443.0,22443.0,22443.0,22443.0,67.9953947368421,2.2900752028701423,59.9,67.55499999999999,68.58,69.4325,70.49,26.93947368421053,0.2387737734193903,26.0,27.0,27.0,27.0,27.0,13.426315789473687,2.9440413602089133,0.0,13.0,14.0,15.0,24.0,2.557894736842105,0.8952031590730913,0.0,3.0,3.0,3.0,5.0,0,380,380,0,0
g5,AlexNet,32,256,2000,220.847,22.0847,1660.8550396375988,41.920327035703075,1440.0,1650.0,1680.0,1695.0,1710.0,1660.6851642129104,42.22743594331719,1440.0,1650.0,1680.0,1695.0,1710.0,300.3556058890147,108.38207695901556,288.0,288.0,288.0,288.0,1534.0,22731.0,0.0,22731.0,22731.0,22731.0,22731.0,22731.0,22430.644394110986,108.38207695901556,21197.0,22443.0,22443.0,22443.0,22443.0,238.3001019252548,27.6659948560992,62.68,229.3525,245.78500000000003,252.9075,293.02,45.80917327293318,2.1076807323871884,32.0,46.0,46.0,47.0,48.0,97.19705549263873,12.131466464409352,0.0,98.0,99.0,100.0,100.0,89.29671574178936,13.965447465748634,0.0,88.0,92.0,95.0,100.0,1740,26,26,0,1740
g5,AlexNet,128,128,5000,137.984,13.7984,1642.7782805429865,54.256091279057046,1455.0,1620.0,1665.0,1680.0,1710.0,1642.7511312217193,54.27875716377947,1455.0,1620.0,1665.0,1680.0,1710.0,308.04886877828056,138.3532595252946,288.0,288.0,288.0,288.0,1534.0,22731.0,0.0,22731.0,22731.0,22731.0,22731.0,22731.0,22422.95113122172,138.3532595252946,21197.0,22443.0,22443.0,22443.0,22443.0,243.8495022624434,34.33148508497286,62.6,234.94,250.4,258.02,298.41,46.32669683257918,2.8244312053136893,31.0,46.0,47.0,48.0,49.0,96.19185520361992,15.094068764354859,0.0,98.0,99.0,100.0,100.0,83.32036199095023,16.024285007880117,0.0,83.0,88.0,90.0,94.0,1081,24,24,0,1081
g5,AlexNet,16,256,2000,255.301,25.5301,1685.4074074074076,19.56340266311902,1470.0,1680.0,1695.0,1695.0,1710.0,1685.3851851851853,19.60642332881733,1470.0,1680.0,1695.0,1695.0,1710.0,298.03160493827164,97.98454639712412,288.0,288.0,288.0,288.0,1534.0,22731.0,0.0,22731.0,22731.0,22731.0,22731.0,22731.0,22432.968395061733,97.98454639712412,21197.0,22443.0,22443.0,22443.0,22443.0,234.73849382716045,20.928046641253093,62.35,234.23,236.89,239.44,290.76,45.18567901234567,2.0972154382763057,31.0,45.0,46.0,46.0,47.0,97.03654320987656,11.245800617250822,0.0,98.0,99.0,99.0,99.0,91.94716049382716,12.405280380172446,0.0,92.0,95.0,96.0,97.0,1996,29,29,0,1996
g5,AlexNet,64,32,50000,258.361,25.8361,1709.798245614035,4.454134950899044,1545.0,1710.0,1710.0,1710.0,1710.0,1709.8157894736844,4.273900112013911,1545.0,1710.0,1710.0,1710.0,1710.0,300.5719298245614,111.73580353177013,288.0,288.0,288.0,288.0,1534.0,22731.0,0.0,22731.0,22731.0,22731.0,22731.0,22731.0,22430.42807017544,111.7358035317701,21197.0,22443.0,22443.0,22443.0,22443.0,238.21425146198828,24.215598520333828,60.58,237.6025,242.585,246.395,254.45,45.186549707602346,3.185827546831113,27.0,45.0,46.0,47.0,47.0,87.61052631578947,11.58464436633218,0.0,89.0,90.0,91.0,95.0,72.046783625731,10.390059651470372,0.0,73.0,74.0,75.0,79.0,10,1700,1700,0,10
g5,AlexNet,32,64,5000,68.31,6.831,1709.5054945054944,5.384701829885841,1620.0,1710.0,1710.0,1710.0,1710.0,1709.5054945054944,5.384701829885841,1620.0,1710.0,1710.0,1710.0,1710.0,333.156043956044,207.4904589966093,288.0,288.0,288.0,288.0,1534.0,22731.0,0.0,22731.0,22731.0,22731.0,22731.0,22731.0,22397.843956043955,207.49045899660928,21197.0,22443.0,22443.0,22443.0,22443.0,222.7416043956044,42.00397631504511,61.19,230.42,235.93,238.87,245.95,41.76703296703297,4.032714648079068,29.0,41.0,43.0,44.0,46.0,85.26373626373626,21.43848651540633,0.0,90.0,92.0,93.0,97.0,74.46153846153847,20.121496434741054,0.0,79.0,81.0,82.0,84.0,7,448,448,0,7
g5,AlexNet,16,128,5000,214.428,21.4428,1709.567206192822,6.586843043040557,1500.0,1710.0,1710.0,1710.0,1710.0,1709.567206192822,6.586843043040557,1500.0,1710.0,1710.0,1710.0,1710.0,302.49824067558063,119.1656653854698,288.0,288.0,288.0,288.0,1534.0,22731.0,0.0,22731.0,22731.0,22731.0,22731.0,22731.0,22428.50175932442,119.1656653854698,21197.0,22443.0,22443.0,22443.0,22443.0,226.36054890921883,23.51701738316096,61.9,224.99,230.74,234.41,248.88,43.96762843068262,2.4781454486482257,30.0,44.0,45.0,45.0,46.0,90.6122448979592,13.25378890655119,0.0,87.0,95.0,96.0,98.0,83.88247712878255,13.510751422491527,0.0,81.0,88.0,90.0,91.0,16,1405,1405,0,16
g5,AlexNet,256,32,50000,181.75400000000002,18.1754,1663.5504201680674,30.713306509393338,1455.0,1650.0,1665.0,1680.0,1710.0,1662.9726890756306,31.192778696340014,1455.0,1650.0,1665.0,1680.0,1710.0,303.26470588235287,122.08375340705284,288.0,288.0,288.0,288.0,1534.0,22731.0,0.0,22731.0,22731.0,22731.0,22731.0,22731.0,22427.735294117647,122.0837534070528,21197.0,22443.0,22443.0,22443.0,22443.0,257.57654761904763,29.02042034934731,61.28,259.49,262.145,265.0725,279.35,47.55182072829132,3.653066529759956,29.0,47.0,49.0,50.0,50.0,93.99929971988796,13.611822412525553,0.0,96.0,96.0,97.0,99.0,69.30672268907563,10.737736619512066,0.0,71.0,71.0,72.0,77.0,1402,26,26,0,1402
g5,AlexNet,128,32,50000,206.40099999999998,20.6401,1691.95530726257,12.186204962197476,1530.0,1695.0,1695.0,1695.0,1710.0,1691.8994413407822,12.021918633812847,1530.0,1695.0,1695.0,1695.0,1710.0,301.62756052141526,115.94781578489298,288.0,288.0,288.0,288.0,1534.0,22731.0,0.0,22731.0,22731.0,22731.0,22731.0,22731.0,22429.372439478582,115.94781578489298,21197.0,22443.0,22443.0,22443.0,22443.0,247.69520794537556,25.897640394749054,61.15,249.795,252.49,254.41,259.37,46.43823711980136,3.253340814538268,28.0,46.0,48.0,48.0,48.0,92.0229671011794,12.546810493152867,0.0,94.0,95.0,95.0,98.0,69.93978895096214,10.404584498622278,0.0,72.0,72.0,73.0,74.0,1514,97,97,0,1514
