,Similar_metric,DTW
g5_InceptionResNetV2_batchsize16_datasize224_total_epoch10_totaldata2000,p100_InceptionV3_batchsize32_datasize256_total_epoch10_totaldata2000,0.7327823161598661
g5_InceptionResNetV2_batchsize16_datasize128_total_epoch10_totaldata5000,p100_InceptionResNetV2_batchsize16_datasize128_total_epoch10_totaldata5000,1.0487971474776228
g5_InceptionResNetV2_batchsize256_datasize128_total_epoch10_totaldata5000,p3_InceptionV3_batchsize256_datasize128_total_epoch10_totaldata5000,8.324893177664933
g5_InceptionResNetV2_batchsize32_datasize128_total_epoch10_totaldata5000,p100_ResNet50_batchsize16_datasize128_total_epoch10_totaldata5000,1.4344831808242628
g5_InceptionResNetV2_batchsize32_datasize256_total_epoch10_totaldata2000,p100_InceptionV3_batchsize32_datasize224_total_epoch10_totaldata2000,1.8765292517775356
g5_InceptionResNetV2_batchsize32_datasize224_total_epoch10_totaldata2000,p100_InceptionV3_batchsize64_datasize224_total_epoch10_totaldata2000,1.0063250808138888
g5_InceptionResNetV2_batchsize128_datasize224_total_epoch10_totaldata2000,p100_ResNet50_batchsize16_datasize128_total_epoch10_totaldata5000,0.6956656077785314
g5_LeNet5_batchsize256_datasize64_total_epoch10_totaldata5000,g4dn_LeNet5_batchsize128_datasize64_total_epoch10_totaldata5000,1.3674354873881578
g5_LeNet5_batchsize128_datasize224_total_epoch10_totaldata2000,p3_MNIST_CNN_batchsize256_datasize64_total_epoch10_totaldata5000,1.209171502931765
g5_LeNet5_batchsize32_datasize128_total_epoch10_totaldata5000,g4dn_LeNet5_batchsize256_datasize32_total_epoch10_totaldata50000,3.1614193667052115
g5_LeNet5_batchsize64_datasize224_total_epoch10_totaldata2000,p3_MNIST_CNN_batchsize64_datasize64_total_epoch10_totaldata5000,2.736766678770582
g5_LeNet5_batchsize256_datasize32_total_epoch10_totaldata50000,p3_LeNet5_batchsize64_datasize32_total_epoch10_totaldata50000,2.477414120625764
g5_LeNet5_batchsize128_datasize64_total_epoch10_totaldata5000,p3_LeNet5_batchsize256_datasize64_total_epoch10_totaldata5000,1.3166853031829824
g5_LeNet5_batchsize32_datasize32_total_epoch10_totaldata50000,g4dn_AlexNet_batchsize64_datasize128_total_epoch10_totaldata5000,1.90072518195802
g5_LeNet5_batchsize16_datasize256_total_epoch10_totaldata2000,p100_ResNetSmall_batchsize128_datasize128_total_epoch10_totaldata5000,4.636483099714906
g5_LeNet5_batchsize16_datasize32_total_epoch10_totaldata50000,g4dn_VGG19_batchsize128_datasize128_total_epoch10_totaldata5000,0.6204653680673684
g5_LeNet5_batchsize64_datasize64_total_epoch10_totaldata5000,g4dn_LeNet5_batchsize256_datasize64_total_epoch10_totaldata5000,2.1429291564063897
g5_LeNet5_batchsize32_datasize64_total_epoch10_totaldata5000,g4dn_ResNetSmall_batchsize128_datasize32_total_epoch10_totaldata50000,5.542622562109512
g5_LeNet5_batchsize64_datasize32_total_epoch10_totaldata50000,g4dn_AlexNet_batchsize256_datasize64_total_epoch10_totaldata5000,1.543749739383604
g5_LeNet5_batchsize128_datasize256_total_epoch10_totaldata2000,p100_ResNetSmall_batchsize128_datasize64_total_epoch10_totaldata5000,1.5110746230264405
g5_LeNet5_batchsize256_datasize128_total_epoch10_totaldata5000,p3_CIFAR10_CNN_batchsize128_datasize64_total_epoch10_totaldata5000,1.3808502728240124
g5_LeNet5_batchsize32_datasize256_total_epoch10_totaldata2000,p3_LeNet5_batchsize256_datasize32_total_epoch10_totaldata50000,2.5218503624774438
g5_LeNet5_batchsize16_datasize128_total_epoch10_totaldata5000,p3_LeNet5_batchsize16_datasize64_total_epoch10_totaldata5000,2.232775344384183
g5_LeNet5_batchsize64_datasize128_total_epoch10_totaldata5000,p100_LeNet5_batchsize128_datasize64_total_epoch10_totaldata5000,1.287216002857011
g5_LeNet5_batchsize32_datasize224_total_epoch10_totaldata2000,p3_LeNet5_batchsize256_datasize32_total_epoch10_totaldata50000,1.8170192926993327
g5_LeNet5_batchsize64_datasize256_total_epoch10_totaldata2000,g4dn_MNIST_CNN_batchsize64_datasize64_total_epoch10_totaldata5000,3.2294738425687033
g5_LeNet5_batchsize128_datasize32_total_epoch10_totaldata50000,p3_LeNet5_batchsize16_datasize64_total_epoch10_totaldata5000,2.016219190488889
g5_LeNet5_batchsize16_datasize224_total_epoch10_totaldata2000,p3_LeNet5_batchsize64_datasize64_total_epoch10_totaldata5000,1.9345734243157915
g5_LeNet5_batchsize256_datasize224_total_epoch10_totaldata2000,p100_ResNetSmall_batchsize256_datasize64_total_epoch10_totaldata5000,1.3218801279007986
g5_LeNet5_batchsize128_datasize128_total_epoch10_totaldata5000,p100_LeNet5_batchsize64_datasize64_total_epoch10_totaldata5000,1.2648053196407036
g5_LeNet5_batchsize16_datasize64_total_epoch10_totaldata5000,p3_MNIST_CNN_batchsize16_datasize64_total_epoch10_totaldata5000,4.130455058246541
g5_LeNet5_batchsize256_datasize256_total_epoch10_totaldata2000,p100_MNIST_CNN_batchsize64_datasize64_total_epoch10_totaldata5000,1.6006120253024343
g5_ResNetSmall_batchsize64_datasize128_total_epoch10_totaldata5000,p3_MNIST_CNN_batchsize32_datasize64_total_epoch10_totaldata5000,1.6208807392205042
g5_ResNetSmall_batchsize128_datasize224_total_epoch10_totaldata2000,p100_LeNet5_batchsize256_datasize64_total_epoch10_totaldata5000,1.4431302957591683
g5_ResNetSmall_batchsize32_datasize224_total_epoch10_totaldata2000,p3_ResNetSmall_batchsize64_datasize64_total_epoch10_totaldata5000,2.7081795935863084
g5_ResNetSmall_batchsize16_datasize256_total_epoch10_totaldata2000,p3_MNIST_CNN_batchsize256_datasize32_total_epoch10_totaldata50000,2.546698787754601
g5_ResNetSmall_batchsize64_datasize224_total_epoch10_totaldata2000,p3_ResNetSmall_batchsize128_datasize64_total_epoch10_totaldata5000,2.049387113992965
g5_ResNetSmall_batchsize16_datasize128_total_epoch10_totaldata5000,p100_CIFAR10_CNN_batchsize16_datasize32_total_epoch10_totaldata50000,5.691193496849727
g5_ResNetSmall_batchsize64_datasize32_total_epoch10_totaldata50000,p3_LeNet5_batchsize64_datasize32_total_epoch10_totaldata50000,2.7372683019969495
g5_ResNetSmall_batchsize256_datasize64_total_epoch10_totaldata5000,p3_LeNet5_batchsize128_datasize64_total_epoch10_totaldata5000,1.1372359308934348
g5_ResNetSmall_batchsize256_datasize32_total_epoch10_totaldata50000,p3_MNIST_CNN_batchsize16_datasize64_total_epoch10_totaldata5000,5.404475927466358
g5_ResNetSmall_batchsize64_datasize64_total_epoch10_totaldata5000,g4dn_LeNet5_batchsize256_datasize32_total_epoch10_totaldata50000,3.1592066069495752
g5_ResNetSmall_batchsize32_datasize64_total_epoch10_totaldata5000,g4dn_LeNet5_batchsize256_datasize32_total_epoch10_totaldata50000,2.4156248207865705
g5_ResNetSmall_batchsize32_datasize32_total_epoch10_totaldata50000,g4dn_VGG19_batchsize256_datasize128_total_epoch10_totaldata5000,0.5831956110244308
g5_ResNetSmall_batchsize256_datasize128_total_epoch10_totaldata5000,p3_ResNetSmall_batchsize128_datasize64_total_epoch10_totaldata5000,1.3401804301033255
g5_ResNetSmall_batchsize64_datasize256_total_epoch10_totaldata2000,p3_ResNetSmall_batchsize128_datasize64_total_epoch10_totaldata5000,2.033287268878971
g5_ResNetSmall_batchsize128_datasize256_total_epoch10_totaldata2000,p100_CIFAR10_CNN_batchsize64_datasize64_total_epoch10_totaldata5000,1.8943251331580453
g5_ResNetSmall_batchsize128_datasize128_total_epoch10_totaldata5000,g4dn_ResNetSmall_batchsize256_datasize64_total_epoch10_totaldata5000,1.4909198728966775
g5_ResNetSmall_batchsize32_datasize128_total_epoch10_totaldata5000,g4dn_ResNetSmall_batchsize32_datasize64_total_epoch10_totaldata5000,3.8784472608676097
g5_ResNetSmall_batchsize16_datasize64_total_epoch10_totaldata5000,p3_ResNetSmall_batchsize128_datasize32_total_epoch10_totaldata50000,1.5428405726455143
g5_ResNetSmall_batchsize16_datasize32_total_epoch10_totaldata50000,g4dn_CIFAR10_CNN_batchsize16_datasize32_total_epoch10_totaldata50000,0.7289327687187284
g5_ResNetSmall_batchsize256_datasize256_total_epoch10_totaldata2000,p3_ResNetSmall_batchsize128_datasize128_total_epoch10_totaldata5000,1.8940236125611711
g5_ResNetSmall_batchsize256_datasize224_total_epoch10_totaldata2000,p3_MNIST_CNN_batchsize64_datasize64_total_epoch10_totaldata5000,2.0967242573916773
g5_ResNetSmall_batchsize128_datasize64_total_epoch10_totaldata5000,p3_LeNet5_batchsize128_datasize64_total_epoch10_totaldata5000,1.581296606036186
g5_ResNetSmall_batchsize16_datasize224_total_epoch10_totaldata2000,p3_LeNet5_batchsize32_datasize128_total_epoch10_totaldata5000,4.071793112167589
g5_ResNetSmall_batchsize32_datasize256_total_epoch10_totaldata2000,p3_LeNet5_batchsize64_datasize64_total_epoch10_totaldata5000,2.3087654618213587
g5_ResNetSmall_batchsize128_datasize32_total_epoch10_totaldata50000,p3_LeNet5_batchsize16_datasize64_total_epoch10_totaldata5000,3.7090027767210216
g4dn_MNIST_CNN_batchsize32_datasize224_total_epoch10_totaldata2000,p3_LeNet5_batchsize32_datasize256_total_epoch10_totaldata2000,4.434645057360055
g4dn_MNIST_CNN_batchsize16_datasize224_total_epoch10_totaldata2000,p3_AlexNet_batchsize32_datasize64_total_epoch10_totaldata5000,5.842920392674457
g4dn_MNIST_CNN_batchsize64_datasize128_total_epoch10_totaldata5000,p3_LeNet5_batchsize32_datasize256_total_epoch10_totaldata2000,1.9793306654181169
g4dn_MNIST_CNN_batchsize256_datasize128_total_epoch10_totaldata5000,p100_LeNet5_batchsize256_datasize128_total_epoch10_totaldata5000,2.72645304993379
g4dn_MNIST_CNN_batchsize32_datasize64_total_epoch10_totaldata5000,g5_MNIST_CNN_batchsize32_datasize128_total_epoch10_totaldata5000,1.7929575928173602
g4dn_MNIST_CNN_batchsize16_datasize64_total_epoch10_totaldata5000,p100_MNIST_CNN_batchsize16_datasize64_total_epoch10_totaldata5000,3.600981941570056
g4dn_MNIST_CNN_batchsize32_datasize128_total_epoch10_totaldata5000,g5_MNIST_CNN_batchsize128_datasize224_total_epoch10_totaldata2000,2.7366946208268605
g4dn_MNIST_CNN_batchsize16_datasize128_total_epoch10_totaldata5000,p3_CIFAR10_CNN_batchsize32_datasize128_total_epoch10_totaldata5000,2.385234670987178
g4dn_MNIST_CNN_batchsize16_datasize32_total_epoch10_totaldata50000,g5_CIFAR10_CNN_batchsize32_datasize32_total_epoch10_totaldata50000,8.283220302296344
g4dn_MNIST_CNN_batchsize64_datasize32_total_epoch10_totaldata50000,p100_LeNet5_batchsize16_datasize64_total_epoch10_totaldata5000,7.9122023027860475
g4dn_MNIST_CNN_batchsize128_datasize64_total_epoch10_totaldata5000,g5_CIFAR10_CNN_batchsize64_datasize64_total_epoch10_totaldata5000,1.3404679906293353
g4dn_MNIST_CNN_batchsize256_datasize64_total_epoch10_totaldata5000,g5_MNIST_CNN_batchsize256_datasize64_total_epoch10_totaldata5000,1.8394458756491208
g4dn_MNIST_CNN_batchsize256_datasize32_total_epoch10_totaldata50000,p3_LeNet5_batchsize64_datasize64_total_epoch10_totaldata5000,2.2563091095942807
g4dn_MNIST_CNN_batchsize128_datasize128_total_epoch10_totaldata5000,p3_CIFAR10_CNN_batchsize64_datasize128_total_epoch10_totaldata5000,5.008691738831732
g4dn_MNIST_CNN_batchsize64_datasize64_total_epoch10_totaldata5000,g5_ResNetSmall_batchsize256_datasize64_total_epoch10_totaldata5000,2.1377879026574185
g4dn_MNIST_CNN_batchsize128_datasize32_total_epoch10_totaldata50000,g5_LeNet5_batchsize32_datasize128_total_epoch10_totaldata5000,4.6524076475129945
g4dn_MNIST_CNN_batchsize32_datasize32_total_epoch10_totaldata50000,p100_LeNet5_batchsize32_datasize32_total_epoch10_totaldata50000,13.485221455446045
g4dn_AlexNet_batchsize128_datasize128_total_epoch10_totaldata5000,p100_VGG19_batchsize128_datasize256_total_epoch10_totaldata2000,1.1176959193173457
g4dn_AlexNet_batchsize64_datasize32_total_epoch10_totaldata50000,p3_InceptionResNetV2_batchsize16_datasize128_total_epoch10_totaldata5000,1.120700144061774
g4dn_AlexNet_batchsize32_datasize64_total_epoch10_totaldata5000,p3_AlexNet_batchsize32_datasize256_total_epoch10_totaldata2000,4.110121898025632
g4dn_AlexNet_batchsize16_datasize128_total_epoch10_totaldata5000,p3_VGG19_batchsize64_datasize32_total_epoch10_totaldata50000,6.9024895461467874
g4dn_AlexNet_batchsize256_datasize32_total_epoch10_totaldata50000,p100_AlexNet_batchsize32_datasize32_total_epoch10_totaldata50000,1.4815404904612348
g4dn_AlexNet_batchsize128_datasize32_total_epoch10_totaldata50000,p3_LeNet5_batchsize16_datasize224_total_epoch10_totaldata2000,3.23827275875636
g4dn_AlexNet_batchsize64_datasize128_total_epoch10_totaldata5000,p100_VGG19_batchsize128_datasize256_total_epoch10_totaldata2000,0.6255632387286632
g4dn_AlexNet_batchsize256_datasize128_total_epoch10_totaldata5000,p100_InceptionResNetV2_batchsize16_datasize128_total_epoch10_totaldata5000,1.2531973227126103
g4dn_AlexNet_batchsize16_datasize32_total_epoch10_totaldata50000,p3_ResNet50_batchsize16_datasize256_total_epoch10_totaldata2000,0.8284013147744216
g4dn_AlexNet_batchsize256_datasize64_total_epoch10_totaldata5000,p100_VGG19_batchsize128_datasize224_total_epoch10_totaldata2000,0.5986949018155796
g4dn_AlexNet_batchsize32_datasize32_total_epoch10_totaldata50000,p100_ResNet50_batchsize128_datasize128_total_epoch10_totaldata5000,1.3626087264164188
g4dn_AlexNet_batchsize16_datasize224_total_epoch10_totaldata2000,p100_AlexNet_batchsize32_datasize32_total_epoch10_totaldata50000,1.4454914091381237
g4dn_AlexNet_batchsize128_datasize64_total_epoch10_totaldata5000,p100_AlexNet_batchsize32_datasize128_total_epoch10_totaldata5000,1.0505906856668246
g4dn_AlexNet_batchsize16_datasize64_total_epoch10_totaldata5000,p100_AlexNet_batchsize128_datasize128_total_epoch10_totaldata5000,2.334209725718633
g4dn_AlexNet_batchsize64_datasize64_total_epoch10_totaldata5000,g5_AlexNet_batchsize256_datasize32_total_epoch10_totaldata50000,1.6969315731248629
g4dn_AlexNet_batchsize32_datasize224_total_epoch10_totaldata2000,p100_VGG19_batchsize128_datasize256_total_epoch10_totaldata2000,6.695663864843366
g4dn_AlexNet_batchsize32_datasize128_total_epoch10_totaldata5000,p3_AlexNet_batchsize16_datasize32_total_epoch10_totaldata50000,0.6338883858812818
g4dn_CIFAR10_CNN_batchsize32_datasize128_total_epoch10_totaldata5000,g5_VGG19_batchsize128_datasize128_total_epoch10_totaldata5000,4.9192975898760265
g4dn_CIFAR10_CNN_batchsize32_datasize32_total_epoch10_totaldata50000,g5_ResNetSmall_batchsize256_datasize32_total_epoch10_totaldata50000,12.753135370379386
g4dn_CIFAR10_CNN_batchsize128_datasize32_total_epoch10_totaldata50000,g5_MNIST_CNN_batchsize128_datasize128_total_epoch10_totaldata5000,5.584138902994374
g4dn_CIFAR10_CNN_batchsize16_datasize128_total_epoch10_totaldata5000,p100_VGG19_batchsize64_datasize64_total_epoch10_totaldata5000,5.577095555475756
g4dn_CIFAR10_CNN_batchsize128_datasize64_total_epoch10_totaldata5000,g5_MNIST_CNN_batchsize32_datasize224_total_epoch10_totaldata2000,2.602219489415861
g4dn_CIFAR10_CNN_batchsize16_datasize64_total_epoch10_totaldata5000,g5_MNIST_CNN_batchsize16_datasize224_total_epoch10_totaldata2000,3.5178810219467223
g4dn_CIFAR10_CNN_batchsize32_datasize224_total_epoch10_totaldata2000,g5_VGG19_batchsize64_datasize128_total_epoch10_totaldata5000,3.632278911478545
g4dn_CIFAR10_CNN_batchsize256_datasize64_total_epoch10_totaldata5000,g5_VGG19_batchsize256_datasize64_total_epoch10_totaldata5000,5.7452346403096906
g4dn_CIFAR10_CNN_batchsize128_datasize128_total_epoch10_totaldata5000,g5_CIFAR10_CNN_batchsize128_datasize256_total_epoch10_totaldata2000,3.3994088637609474
g4dn_CIFAR10_CNN_batchsize64_datasize64_total_epoch10_totaldata5000,g5_MNIST_CNN_batchsize256_datasize128_total_epoch10_totaldata5000,2.411400956482116
g4dn_CIFAR10_CNN_batchsize256_datasize32_total_epoch10_totaldata50000,p100_CIFAR10_CNN_batchsize128_datasize64_total_epoch10_totaldata5000,2.671479429623401
g4dn_CIFAR10_CNN_batchsize256_datasize128_total_epoch10_totaldata5000,p3_AlexNet_batchsize256_datasize64_total_epoch10_totaldata5000,5.524383874629184
g4dn_CIFAR10_CNN_batchsize16_datasize224_total_epoch10_totaldata2000,g5_VGG19_batchsize256_datasize32_total_epoch10_totaldata50000,3.3184163404065554
g4dn_CIFAR10_CNN_batchsize64_datasize32_total_epoch10_totaldata50000,g5_MNIST_CNN_batchsize256_datasize224_total_epoch10_totaldata2000,8.142825630327113
g4dn_CIFAR10_CNN_batchsize32_datasize64_total_epoch10_totaldata5000,g5_MNIST_CNN_batchsize256_datasize128_total_epoch10_totaldata5000,3.3627792866237085
g4dn_CIFAR10_CNN_batchsize16_datasize32_total_epoch10_totaldata50000,p3_MNIST_CNN_batchsize16_datasize32_total_epoch10_totaldata50000,0.5763036893986259
g4dn_CIFAR10_CNN_batchsize64_datasize128_total_epoch10_totaldata5000,g5_VGG19_batchsize128_datasize32_total_epoch10_totaldata50000,5.177451981935398
g4dn_InceptionV3_batchsize256_datasize128_total_epoch10_totaldata5000,p3_MNIST_CNN_batchsize64_datasize256_total_epoch10_totaldata2000,11.113723361494102
g4dn_InceptionV3_batchsize16_datasize128_total_epoch10_totaldata5000,g5_LeNet5_batchsize64_datasize64_total_epoch10_totaldata5000,15.285836640055075
g4dn_InceptionV3_batchsize32_datasize224_total_epoch10_totaldata2000,g5_LeNet5_batchsize64_datasize64_total_epoch10_totaldata5000,16.489452498276904
g4dn_InceptionV3_batchsize16_datasize224_total_epoch10_totaldata2000,g5_LeNet5_batchsize64_datasize64_total_epoch10_totaldata5000,17.313576074517993
g4dn_InceptionV3_batchsize128_datasize128_total_epoch10_totaldata5000,g5_InceptionResNetV2_batchsize128_datasize256_total_epoch10_totaldata2000,8.785752926127156
g4dn_InceptionV3_batchsize32_datasize128_total_epoch10_totaldata5000,p100_MNIST_CNN_batchsize256_datasize256_total_epoch10_totaldata2000,11.982922553627374
g4dn_InceptionV3_batchsize64_datasize128_total_epoch10_totaldata5000,p100_ResNet50_batchsize32_datasize128_total_epoch10_totaldata5000,2.723431297106902
g4dn_VGG19_batchsize16_datasize64_total_epoch10_totaldata5000,p3_MNIST_CNN_batchsize16_datasize32_total_epoch10_totaldata50000,0.583558828179467
g4dn_VGG19_batchsize256_datasize64_total_epoch10_totaldata5000,g5_AlexNet_batchsize256_datasize64_total_epoch10_totaldata5000,5.949223062211687
g4dn_VGG19_batchsize128_datasize32_total_epoch10_totaldata50000,p100_AlexNet_batchsize256_datasize32_total_epoch10_totaldata50000,0.8113770586442042
g4dn_VGG19_batchsize256_datasize32_total_epoch10_totaldata50000,p100_AlexNet_batchsize64_datasize128_total_epoch10_totaldata5000,0.8915206132638267
g4dn_VGG19_batchsize32_datasize224_total_epoch10_totaldata2000,p3_AlexNet_batchsize16_datasize32_total_epoch10_totaldata50000,0.5800837673088888
g4dn_VGG19_batchsize16_datasize224_total_epoch10_totaldata2000,p100_AlexNet_batchsize32_datasize256_total_epoch10_totaldata2000,0.6452555974836637
g4dn_VGG19_batchsize16_datasize128_total_epoch10_totaldata5000,p100_AlexNet_batchsize32_datasize256_total_epoch10_totaldata2000,0.8252118419166419
g4dn_VGG19_batchsize256_datasize128_total_epoch10_totaldata5000,p3_VGG19_batchsize16_datasize224_total_epoch10_totaldata2000,0.5727582549624791
g4dn_VGG19_batchsize32_datasize32_total_epoch10_totaldata50000,p3_ResNetSmall_batchsize256_datasize32_total_epoch10_totaldata50000,6.384911821763853
g4dn_VGG19_batchsize64_datasize128_total_epoch10_totaldata5000,p100_AlexNet_batchsize128_datasize32_total_epoch10_totaldata50000,0.5998211455689073
g4dn_VGG19_batchsize64_datasize32_total_epoch10_totaldata50000,p100_AlexNet_batchsize256_datasize32_total_epoch10_totaldata50000,0.6046088453316129
g4dn_VGG19_batchsize128_datasize128_total_epoch10_totaldata5000,g5_LeNet5_batchsize16_datasize32_total_epoch10_totaldata50000,0.6204653680673684
g4dn_VGG19_batchsize32_datasize128_total_epoch10_totaldata5000,p100_AlexNet_batchsize256_datasize32_total_epoch10_totaldata50000,0.6869501677387572
g4dn_VGG19_batchsize16_datasize32_total_epoch10_totaldata50000,p3_ResNet50_batchsize16_datasize256_total_epoch10_totaldata2000,1.1192466075575391
g4dn_VGG19_batchsize32_datasize64_total_epoch10_totaldata5000,p100_LeNet5_batchsize16_datasize32_total_epoch10_totaldata50000,0.7903972025616095
g4dn_VGG19_batchsize64_datasize64_total_epoch10_totaldata5000,g5_VGG19_batchsize32_datasize128_total_epoch10_totaldata5000,3.3233414864473607
g4dn_VGG19_batchsize128_datasize64_total_epoch10_totaldata5000,g5_VGG19_batchsize128_datasize128_total_epoch10_totaldata5000,2.9916311236499786
g4dn_ResNet50_batchsize16_datasize64_total_epoch10_totaldata5000,g5_ResNet50_batchsize128_datasize32_total_epoch10_totaldata50000,11.53019768554802
g4dn_ResNet50_batchsize64_datasize128_total_epoch10_totaldata5000,g5_LeNet5_batchsize64_datasize64_total_epoch10_totaldata5000,13.025362559279028
g4dn_ResNet50_batchsize128_datasize64_total_epoch10_totaldata5000,g5_ResNet50_batchsize32_datasize224_total_epoch10_totaldata2000,4.875461741547758
g4dn_ResNet50_batchsize16_datasize224_total_epoch10_totaldata2000,g5_LeNet5_batchsize64_datasize64_total_epoch10_totaldata5000,15.360520943357749
g4dn_ResNet50_batchsize32_datasize32_total_epoch10_totaldata50000,g5_CIFAR10_CNN_batchsize128_datasize64_total_epoch10_totaldata5000,10.436030659654527
g4dn_ResNet50_batchsize128_datasize32_total_epoch10_totaldata50000,p3_AlexNet_batchsize64_datasize32_total_epoch10_totaldata50000,2.2400867483652425
g4dn_ResNet50_batchsize64_datasize64_total_epoch10_totaldata5000,g5_InceptionV3_batchsize64_datasize256_total_epoch10_totaldata2000,3.857867363558067
g4dn_ResNet50_batchsize256_datasize128_total_epoch10_totaldata5000,p3_MNIST_CNN_batchsize64_datasize256_total_epoch10_totaldata2000,10.190584960964312
g4dn_ResNet50_batchsize64_datasize32_total_epoch10_totaldata50000,p100_AlexNet_batchsize32_datasize256_total_epoch10_totaldata2000,1.2768917436584477
g4dn_ResNet50_batchsize128_datasize128_total_epoch10_totaldata5000,g5_LeNet5_batchsize64_datasize64_total_epoch10_totaldata5000,16.077252352072755
g4dn_ResNet50_batchsize256_datasize32_total_epoch10_totaldata50000,g5_LeNet5_batchsize64_datasize64_total_epoch10_totaldata5000,15.040021844833705
g4dn_ResNet50_batchsize32_datasize128_total_epoch10_totaldata5000,g5_LeNet5_batchsize64_datasize64_total_epoch10_totaldata5000,15.679876116966712
g4dn_ResNet50_batchsize16_datasize32_total_epoch10_totaldata50000,p100_AlexNet_batchsize16_datasize32_total_epoch10_totaldata50000,4.92547600143633
g4dn_ResNet50_batchsize256_datasize64_total_epoch10_totaldata5000,g5_ResNet50_batchsize32_datasize224_total_epoch10_totaldata2000,3.9614158793897927
g4dn_ResNet50_batchsize16_datasize128_total_epoch10_totaldata5000,p100_VGG19_batchsize64_datasize224_total_epoch10_totaldata2000,0.6562251589802559
g4dn_ResNet50_batchsize32_datasize64_total_epoch10_totaldata5000,g5_ResNet50_batchsize128_datasize256_total_epoch10_totaldata2000,4.305959130070525
g4dn_InceptionResNetV2_batchsize128_datasize128_total_epoch10_totaldata5000,p100_InceptionResNetV2_batchsize16_datasize256_total_epoch10_totaldata2000,3.5962064437106567
g4dn_InceptionResNetV2_batchsize64_datasize128_total_epoch10_totaldata5000,g5_LeNet5_batchsize256_datasize256_total_epoch10_totaldata2000,4.113158215544763
g4dn_InceptionResNetV2_batchsize16_datasize224_total_epoch10_totaldata2000,p3_ResNet50_batchsize16_datasize256_total_epoch10_totaldata2000,0.972574380536296
g4dn_InceptionResNetV2_batchsize16_datasize128_total_epoch10_totaldata5000,p3_ResNet50_batchsize16_datasize64_total_epoch10_totaldata5000,0.8794361666820703
g4dn_InceptionResNetV2_batchsize256_datasize128_total_epoch10_totaldata5000,p100_InceptionResNetV2_batchsize16_datasize256_total_epoch10_totaldata2000,1.038920208684652
g4dn_InceptionResNetV2_batchsize32_datasize128_total_epoch10_totaldata5000,p3_ResNet50_batchsize16_datasize256_total_epoch10_totaldata2000,1.0948567746705502
g4dn_LeNet5_batchsize256_datasize64_total_epoch10_totaldata5000,p3_LeNet5_batchsize32_datasize64_total_epoch10_totaldata5000,1.7282894645162077
g4dn_LeNet5_batchsize32_datasize128_total_epoch10_totaldata5000,g5_MNIST_CNN_batchsize32_datasize224_total_epoch10_totaldata2000,2.520277164609728
g4dn_LeNet5_batchsize256_datasize32_total_epoch10_totaldata50000,g5_CIFAR10_CNN_batchsize32_datasize64_total_epoch10_totaldata5000,2.0770154852912235
g4dn_LeNet5_batchsize128_datasize64_total_epoch10_totaldata5000,p100_LeNet5_batchsize256_datasize64_total_epoch10_totaldata5000,1.3665565045152226
g4dn_LeNet5_batchsize32_datasize32_total_epoch10_totaldata50000,g5_ResNetSmall_batchsize64_datasize64_total_epoch10_totaldata5000,9.415454829373873
g4dn_LeNet5_batchsize16_datasize32_total_epoch10_totaldata50000,g5_LeNet5_batchsize64_datasize32_total_epoch10_totaldata50000,2.9542053731530733
g4dn_LeNet5_batchsize64_datasize64_total_epoch10_totaldata5000,g5_LeNet5_batchsize128_datasize64_total_epoch10_totaldata5000,1.941185882418896
g4dn_LeNet5_batchsize32_datasize64_total_epoch10_totaldata5000,p3_LeNet5_batchsize64_datasize64_total_epoch10_totaldata5000,1.4720193999805078
g4dn_LeNet5_batchsize64_datasize32_total_epoch10_totaldata50000,p3_LeNet5_batchsize128_datasize32_total_epoch10_totaldata50000,7.231204756376581
g4dn_LeNet5_batchsize256_datasize128_total_epoch10_totaldata5000,p100_LeNet5_batchsize128_datasize224_total_epoch10_totaldata2000,2.2098277123018697
g4dn_LeNet5_batchsize16_datasize128_total_epoch10_totaldata5000,g5_CIFAR10_CNN_batchsize16_datasize224_total_epoch10_totaldata2000,3.8007046773720763
g4dn_LeNet5_batchsize64_datasize128_total_epoch10_totaldata5000,p3_LeNet5_batchsize256_datasize32_total_epoch10_totaldata50000,2.3325264471946845
g4dn_LeNet5_batchsize32_datasize224_total_epoch10_totaldata2000,p3_MNIST_CNN_batchsize256_datasize32_total_epoch10_totaldata50000,2.3770230777600716
g4dn_LeNet5_batchsize128_datasize32_total_epoch10_totaldata50000,g5_MNIST_CNN_batchsize16_datasize128_total_epoch10_totaldata5000,4.393262781017183
g4dn_LeNet5_batchsize16_datasize224_total_epoch10_totaldata2000,p3_MNIST_CNN_batchsize256_datasize32_total_epoch10_totaldata50000,2.4841386288369827
g4dn_LeNet5_batchsize128_datasize128_total_epoch10_totaldata5000,g5_CIFAR10_CNN_batchsize128_datasize64_total_epoch10_totaldata5000,1.7019920415645629
g4dn_LeNet5_batchsize16_datasize64_total_epoch10_totaldata5000,g5_LeNet5_batchsize64_datasize64_total_epoch10_totaldata5000,2.772600141897032
g4dn_ResNetSmall_batchsize64_datasize128_total_epoch10_totaldata5000,p100_ResNetSmall_batchsize32_datasize64_total_epoch10_totaldata5000,3.616955981357634
g4dn_ResNetSmall_batchsize32_datasize224_total_epoch10_totaldata2000,g5_CIFAR10_CNN_batchsize64_datasize224_total_epoch10_totaldata2000,2.346347230485051
