,Similar_metric,DTW
g5_LeNet5_batchsize64_datasize64_total_epoch10_totaldata5000,p100_MNIST_CNN_batchsize256_datasize64_total_epoch10_totaldata5000,0.8718250165720096
g5_LeNet5_batchsize32_datasize64_total_epoch10_totaldata5000,g4dn_MNIST_CNN_batchsize64_datasize64_total_epoch10_totaldata5000,1.6660336304100114
g5_LeNet5_batchsize64_datasize32_total_epoch10_totaldata50000,g4dn_MNIST_CNN_batchsize64_datasize64_total_epoch10_totaldata5000,6.322770014157149
g5_LeNet5_batchsize128_datasize256_total_epoch10_totaldata2000,p3_LeNet5_batchsize64_datasize224_total_epoch10_totaldata2000,1.1668050566546593
g5_LeNet5_batchsize256_datasize128_total_epoch10_totaldata5000,p3_CIFAR10_CNN_batchsize128_datasize64_total_epoch10_totaldata5000,1.080423356174801
g5_LeNet5_batchsize32_datasize256_total_epoch10_totaldata2000,p3_CIFAR10_CNN_batchsize128_datasize64_total_epoch10_totaldata5000,1.3229190665819364
g5_LeNet5_batchsize16_datasize128_total_epoch10_totaldata5000,p3_CIFAR10_CNN_batchsize32_datasize224_total_epoch10_totaldata2000,2.7275377150368803
g5_LeNet5_batchsize64_datasize128_total_epoch10_totaldata5000,p100_ResNetSmall_batchsize256_datasize64_total_epoch10_totaldata5000,0.9849157656591618
g5_LeNet5_batchsize32_datasize224_total_epoch10_totaldata2000,p100_ResNetSmall_batchsize128_datasize64_total_epoch10_totaldata5000,1.1662936259748466
g5_LeNet5_batchsize64_datasize256_total_epoch10_totaldata2000,p100_LeNet5_batchsize64_datasize64_total_epoch10_totaldata5000,2.8721583380414732
g5_LeNet5_batchsize128_datasize32_total_epoch10_totaldata50000,g4dn_LeNet5_batchsize64_datasize64_total_epoch10_totaldata5000,1.6626995638740898
g5_LeNet5_batchsize16_datasize224_total_epoch10_totaldata2000,g4dn_LeNet5_batchsize256_datasize64_total_epoch10_totaldata5000,1.3381652722485455
g5_LeNet5_batchsize256_datasize224_total_epoch10_totaldata2000,p100_MNIST_CNN_batchsize128_datasize64_total_epoch10_totaldata5000,1.2039603024054015
g5_LeNet5_batchsize128_datasize128_total_epoch10_totaldata5000,p3_MNIST_CNN_batchsize256_datasize64_total_epoch10_totaldata5000,0.9824791945438079
g5_LeNet5_batchsize16_datasize64_total_epoch10_totaldata5000,p100_ResNetSmall_batchsize128_datasize128_total_epoch10_totaldata5000,11.243878162896538
g5_LeNet5_batchsize256_datasize256_total_epoch10_totaldata2000,p100_ResNetSmall_batchsize256_datasize64_total_epoch10_totaldata5000,1.3237284527257165
g5_ResNetSmall_batchsize64_datasize128_total_epoch10_totaldata5000,p100_LeNet5_batchsize32_datasize128_total_epoch10_totaldata5000,1.5270352707763706
g5_ResNetSmall_batchsize128_datasize224_total_epoch10_totaldata2000,p100_LeNet5_batchsize32_datasize128_total_epoch10_totaldata5000,1.293419023174821
g5_ResNetSmall_batchsize32_datasize224_total_epoch10_totaldata2000,p3_MNIST_CNN_batchsize32_datasize64_total_epoch10_totaldata5000,1.147950865792053
g5_ResNetSmall_batchsize16_datasize256_total_epoch10_totaldata2000,g4dn_LeNet5_batchsize64_datasize128_total_epoch10_totaldata5000,1.596557718480541
g5_ResNetSmall_batchsize64_datasize224_total_epoch10_totaldata2000,g4dn_LeNet5_batchsize128_datasize64_total_epoch10_totaldata5000,1.1566731748065977
g5_ResNetSmall_batchsize16_datasize128_total_epoch10_totaldata5000,g4dn_ResNetSmall_batchsize32_datasize224_total_epoch10_totaldata2000,1.6245297351573362
g5_ResNetSmall_batchsize64_datasize32_total_epoch10_totaldata50000,p3_ResNet50_batchsize64_datasize32_total_epoch10_totaldata50000,12.370452854011528
g5_ResNetSmall_batchsize256_datasize64_total_epoch10_totaldata5000,g4dn_LeNet5_batchsize256_datasize64_total_epoch10_totaldata5000,0.7996826390974661
g5_ResNetSmall_batchsize256_datasize32_total_epoch10_totaldata50000,p100_ResNetSmall_batchsize128_datasize128_total_epoch10_totaldata5000,2.2298076804606017
g5_ResNetSmall_batchsize64_datasize64_total_epoch10_totaldata5000,g4dn_LeNet5_batchsize32_datasize64_total_epoch10_totaldata5000,0.9993080355178856
g5_ResNetSmall_batchsize32_datasize64_total_epoch10_totaldata5000,g4dn_MNIST_CNN_batchsize32_datasize64_total_epoch10_totaldata5000,1.4315591027866017
g5_ResNetSmall_batchsize32_datasize32_total_epoch10_totaldata50000,g4dn_ResNetSmall_batchsize16_datasize32_total_epoch10_totaldata50000,0.8296605059765773
g5_ResNetSmall_batchsize256_datasize128_total_epoch10_totaldata5000,p3_ResNetSmall_batchsize128_datasize64_total_epoch10_totaldata5000,0.8513881914990538
g5_ResNetSmall_batchsize64_datasize256_total_epoch10_totaldata2000,p100_MNIST_CNN_batchsize256_datasize64_total_epoch10_totaldata5000,1.4762277419914465
g5_ResNetSmall_batchsize128_datasize256_total_epoch10_totaldata2000,p3_LeNet5_batchsize32_datasize128_total_epoch10_totaldata5000,1.8451016682336605
g5_ResNetSmall_batchsize128_datasize128_total_epoch10_totaldata5000,g4dn_ResNetSmall_batchsize256_datasize64_total_epoch10_totaldata5000,1.1632540401667184
g5_ResNetSmall_batchsize32_datasize128_total_epoch10_totaldata5000,p3_ResNetSmall_batchsize128_datasize128_total_epoch10_totaldata5000,2.257495276305752
g5_ResNetSmall_batchsize16_datasize64_total_epoch10_totaldata5000,p100_AlexNet_batchsize32_datasize32_total_epoch10_totaldata50000,5.574290532169937
g5_ResNetSmall_batchsize16_datasize32_total_epoch10_totaldata50000,p100_LeNet5_batchsize16_datasize32_total_epoch10_totaldata50000,0.4984996843403006
g5_ResNetSmall_batchsize256_datasize256_total_epoch10_totaldata2000,g4dn_MNIST_CNN_batchsize32_datasize64_total_epoch10_totaldata5000,2.338271215425394
g5_ResNetSmall_batchsize256_datasize224_total_epoch10_totaldata2000,p3_MNIST_CNN_batchsize64_datasize64_total_epoch10_totaldata5000,2.3685704835544388
g5_ResNetSmall_batchsize128_datasize64_total_epoch10_totaldata5000,g4dn_LeNet5_batchsize256_datasize64_total_epoch10_totaldata5000,0.964131768799286
g5_ResNetSmall_batchsize16_datasize224_total_epoch10_totaldata2000,p100_MNIST_CNN_batchsize64_datasize128_total_epoch10_totaldata5000,2.2454038699084875
g5_ResNetSmall_batchsize32_datasize256_total_epoch10_totaldata2000,p100_CIFAR10_CNN_batchsize128_datasize64_total_epoch10_totaldata5000,1.4298422217922908
g5_ResNetSmall_batchsize128_datasize32_total_epoch10_totaldata50000,p100_ResNetSmall_batchsize32_datasize128_total_epoch10_totaldata5000,1.7889223389647684
g4dn_MNIST_CNN_batchsize32_datasize224_total_epoch10_totaldata2000,g5_VGG19_batchsize16_datasize64_total_epoch10_totaldata5000,4.485352013510108
g4dn_MNIST_CNN_batchsize16_datasize224_total_epoch10_totaldata2000,g5_InceptionV3_batchsize64_datasize128_total_epoch10_totaldata5000,4.514328954623153
g4dn_MNIST_CNN_batchsize64_datasize128_total_epoch10_totaldata5000,p3_MNIST_CNN_batchsize128_datasize128_total_epoch10_totaldata5000,1.9906990018061717
g4dn_MNIST_CNN_batchsize256_datasize128_total_epoch10_totaldata5000,g5_LeNet5_batchsize256_datasize256_total_epoch10_totaldata2000,2.639456227732558
g4dn_MNIST_CNN_batchsize32_datasize64_total_epoch10_totaldata5000,g5_ResNetSmall_batchsize32_datasize64_total_epoch10_totaldata5000,1.4315591027866017
g4dn_MNIST_CNN_batchsize16_datasize64_total_epoch10_totaldata5000,g5_MNIST_CNN_batchsize32_datasize224_total_epoch10_totaldata2000,2.0660496575570364
g4dn_MNIST_CNN_batchsize32_datasize128_total_epoch10_totaldata5000,p3_VGG19_batchsize128_datasize64_total_epoch10_totaldata5000,1.3517254599056858
g4dn_MNIST_CNN_batchsize16_datasize128_total_epoch10_totaldata5000,g5_LeNet5_batchsize256_datasize256_total_epoch10_totaldata2000,3.1898519584924987
g4dn_MNIST_CNN_batchsize16_datasize32_total_epoch10_totaldata50000,p100_MNIST_CNN_batchsize32_datasize32_total_epoch10_totaldata50000,13.776991837479475
g4dn_MNIST_CNN_batchsize64_datasize32_total_epoch10_totaldata50000,p100_LeNet5_batchsize16_datasize256_total_epoch10_totaldata2000,3.996387956053975
g4dn_MNIST_CNN_batchsize128_datasize64_total_epoch10_totaldata5000,g5_CIFAR10_CNN_batchsize64_datasize64_total_epoch10_totaldata5000,1.0328445556675188
g4dn_MNIST_CNN_batchsize256_datasize64_total_epoch10_totaldata5000,p100_MNIST_CNN_batchsize64_datasize64_total_epoch10_totaldata5000,0.9969596323041576
g4dn_MNIST_CNN_batchsize256_datasize32_total_epoch10_totaldata50000,g5_ResNetSmall_batchsize128_datasize128_total_epoch10_totaldata5000,1.4344838313372494
g4dn_MNIST_CNN_batchsize128_datasize128_total_epoch10_totaldata5000,g5_CIFAR10_CNN_batchsize128_datasize128_total_epoch10_totaldata5000,3.8418529362918568
g4dn_MNIST_CNN_batchsize64_datasize64_total_epoch10_totaldata5000,p100_CIFAR10_CNN_batchsize256_datasize64_total_epoch10_totaldata5000,1.3857383991830048
g4dn_MNIST_CNN_batchsize128_datasize32_total_epoch10_totaldata50000,g5_ResNetSmall_batchsize256_datasize128_total_epoch10_totaldata5000,2.3730529335721187
g4dn_MNIST_CNN_batchsize32_datasize32_total_epoch10_totaldata50000,p3_MNIST_CNN_batchsize32_datasize256_total_epoch10_totaldata2000,6.907549326929092
g4dn_AlexNet_batchsize128_datasize128_total_epoch10_totaldata5000,p3_ResNet50_batchsize16_datasize128_total_epoch10_totaldata5000,1.095967610901466
g4dn_AlexNet_batchsize64_datasize32_total_epoch10_totaldata50000,p100_InceptionResNetV2_batchsize16_datasize128_total_epoch10_totaldata5000,1.1030551326834246
g4dn_AlexNet_batchsize32_datasize64_total_epoch10_totaldata5000,g5_AlexNet_batchsize32_datasize224_total_epoch10_totaldata2000,2.539820543459354
g4dn_AlexNet_batchsize16_datasize128_total_epoch10_totaldata5000,g5_MNIST_CNN_batchsize256_datasize64_total_epoch10_totaldata5000,11.217605523368471
g4dn_AlexNet_batchsize256_datasize32_total_epoch10_totaldata50000,g5_ResNet50_batchsize128_datasize32_total_epoch10_totaldata50000,1.0701300448086826
g4dn_AlexNet_batchsize128_datasize32_total_epoch10_totaldata50000,p3_InceptionResNetV2_batchsize32_datasize128_total_epoch10_totaldata5000,2.229528450333808
g4dn_AlexNet_batchsize64_datasize128_total_epoch10_totaldata5000,p3_ResNet50_batchsize256_datasize64_total_epoch10_totaldata5000,2.855958268797452
g4dn_AlexNet_batchsize256_datasize128_total_epoch10_totaldata5000,p100_InceptionV3_batchsize256_datasize224_total_epoch10_totaldata2000,0.6603366812717959
g4dn_AlexNet_batchsize16_datasize32_total_epoch10_totaldata50000,p3_ResNet50_batchsize16_datasize32_total_epoch10_totaldata50000,0.8929730699965049
g4dn_AlexNet_batchsize256_datasize64_total_epoch10_totaldata5000,p3_AlexNet_batchsize32_datasize256_total_epoch10_totaldata2000,10.564845939207586
g4dn_AlexNet_batchsize32_datasize32_total_epoch10_totaldata50000,g5_InceptionResNetV2_batchsize16_datasize128_total_epoch10_totaldata5000,1.1368309299841686
g4dn_AlexNet_batchsize16_datasize224_total_epoch10_totaldata2000,p3_ResNet50_batchsize16_datasize32_total_epoch10_totaldata50000,0.92881940636405
g4dn_AlexNet_batchsize128_datasize64_total_epoch10_totaldata5000,p100_ResNet50_batchsize128_datasize32_total_epoch10_totaldata50000,9.50859879517448
g4dn_AlexNet_batchsize16_datasize64_total_epoch10_totaldata5000,p100_AlexNet_batchsize32_datasize224_total_epoch10_totaldata2000,3.3416225868466536
g4dn_AlexNet_batchsize64_datasize64_total_epoch10_totaldata5000,p3_AlexNet_batchsize128_datasize32_total_epoch10_totaldata50000,2.5438909785906447
g4dn_AlexNet_batchsize32_datasize224_total_epoch10_totaldata2000,g5_ResNet50_batchsize128_datasize32_total_epoch10_totaldata50000,0.959396016695302
g4dn_AlexNet_batchsize32_datasize128_total_epoch10_totaldata5000,p100_AlexNet_batchsize32_datasize32_total_epoch10_totaldata50000,2.8274969217516452
g4dn_CIFAR10_CNN_batchsize32_datasize128_total_epoch10_totaldata5000,g5_InceptionV3_batchsize32_datasize224_total_epoch10_totaldata2000,3.994190628225636
g4dn_CIFAR10_CNN_batchsize32_datasize32_total_epoch10_totaldata50000,p100_VGG19_batchsize16_datasize64_total_epoch10_totaldata5000,6.293584470698078
g4dn_CIFAR10_CNN_batchsize128_datasize32_total_epoch10_totaldata50000,p3_MNIST_CNN_batchsize64_datasize64_total_epoch10_totaldata5000,3.589482059823076
g4dn_CIFAR10_CNN_batchsize16_datasize128_total_epoch10_totaldata5000,p3_InceptionV3_batchsize64_datasize224_total_epoch10_totaldata2000,3.801494349914511
g4dn_CIFAR10_CNN_batchsize128_datasize64_total_epoch10_totaldata5000,p3_ResNetSmall_batchsize32_datasize128_total_epoch10_totaldata5000,3.381282780051256
g4dn_CIFAR10_CNN_batchsize16_datasize64_total_epoch10_totaldata5000,p3_MNIST_CNN_batchsize128_datasize224_total_epoch10_totaldata2000,3.9648734252278017
g4dn_CIFAR10_CNN_batchsize32_datasize224_total_epoch10_totaldata2000,p100_VGG19_batchsize16_datasize64_total_epoch10_totaldata5000,3.720462658623013
g4dn_CIFAR10_CNN_batchsize256_datasize64_total_epoch10_totaldata5000,p3_ResNetSmall_batchsize256_datasize32_total_epoch10_totaldata50000,2.3886523680037843
g4dn_CIFAR10_CNN_batchsize128_datasize128_total_epoch10_totaldata5000,g5_VGG19_batchsize256_datasize128_total_epoch10_totaldata5000,4.389292060872878
g4dn_CIFAR10_CNN_batchsize64_datasize64_total_epoch10_totaldata5000,p100_CIFAR10_CNN_batchsize128_datasize64_total_epoch10_totaldata5000,1.736693907178117
g4dn_CIFAR10_CNN_batchsize256_datasize32_total_epoch10_totaldata50000,p100_ResNetSmall_batchsize64_datasize64_total_epoch10_totaldata5000,2.4845328577326384
g4dn_CIFAR10_CNN_batchsize256_datasize128_total_epoch10_totaldata5000,p3_InceptionV3_batchsize64_datasize256_total_epoch10_totaldata2000,2.8021482057791256
g4dn_CIFAR10_CNN_batchsize16_datasize224_total_epoch10_totaldata2000,p3_InceptionV3_batchsize64_datasize224_total_epoch10_totaldata2000,4.535464409110869
g4dn_CIFAR10_CNN_batchsize64_datasize32_total_epoch10_totaldata50000,p100_CIFAR10_CNN_batchsize16_datasize128_total_epoch10_totaldata5000,8.192415135778301
g4dn_CIFAR10_CNN_batchsize32_datasize64_total_epoch10_totaldata5000,p100_CIFAR10_CNN_batchsize64_datasize64_total_epoch10_totaldata5000,3.7489859002546315
g4dn_CIFAR10_CNN_batchsize16_datasize32_total_epoch10_totaldata50000,g5_VGG19_batchsize16_datasize128_total_epoch10_totaldata5000,1.7080946427937145
g4dn_CIFAR10_CNN_batchsize64_datasize128_total_epoch10_totaldata5000,p100_CIFAR10_CNN_batchsize16_datasize256_total_epoch10_totaldata2000,4.738432550525176
g4dn_InceptionV3_batchsize256_datasize128_total_epoch10_totaldata5000,g5_InceptionResNetV2_batchsize64_datasize128_total_epoch10_totaldata5000,1.8910745453017064
g4dn_InceptionV3_batchsize16_datasize128_total_epoch10_totaldata5000,g5_VGG19_batchsize128_datasize256_total_epoch10_totaldata2000,9.802523147298498
g4dn_InceptionV3_batchsize32_datasize224_total_epoch10_totaldata2000,g5_InceptionResNetV2_batchsize16_datasize256_total_epoch10_totaldata2000,0.6656014093459168
g4dn_InceptionV3_batchsize16_datasize224_total_epoch10_totaldata2000,g5_InceptionResNetV2_batchsize32_datasize128_total_epoch10_totaldata5000,4.585653180616764
g4dn_InceptionV3_batchsize128_datasize128_total_epoch10_totaldata5000,p100_InceptionV3_batchsize128_datasize224_total_epoch10_totaldata2000,0.6336464621101533
g4dn_InceptionV3_batchsize32_datasize128_total_epoch10_totaldata5000,g5_InceptionResNetV2_batchsize32_datasize224_total_epoch10_totaldata2000,3.2122841112761713
g4dn_InceptionV3_batchsize64_datasize128_total_epoch10_totaldata5000,p100_ResNet50_batchsize16_datasize256_total_epoch10_totaldata2000,0.6210717019547258
g4dn_VGG19_batchsize16_datasize64_total_epoch10_totaldata5000,p3_ResNetSmall_batchsize32_datasize32_total_epoch10_totaldata50000,2.256827504414128
g4dn_VGG19_batchsize256_datasize64_total_epoch10_totaldata5000,g5_VGG19_batchsize128_datasize32_total_epoch10_totaldata50000,6.215211735283433
g4dn_VGG19_batchsize128_datasize32_total_epoch10_totaldata50000,p100_AlexNet_batchsize32_datasize128_total_epoch10_totaldata5000,1.1731061475858249
g4dn_VGG19_batchsize256_datasize32_total_epoch10_totaldata50000,p100_AlexNet_batchsize64_datasize128_total_epoch10_totaldata5000,2.5927583069623457
g4dn_VGG19_batchsize32_datasize224_total_epoch10_totaldata2000,p3_MNIST_CNN_batchsize256_datasize128_total_epoch10_totaldata5000,3.151160970556629
g4dn_VGG19_batchsize16_datasize224_total_epoch10_totaldata2000,g5_ResNetSmall_batchsize16_datasize64_total_epoch10_totaldata5000,7.433132879082987
g4dn_VGG19_batchsize16_datasize128_total_epoch10_totaldata5000,p100_AlexNet_batchsize16_datasize128_total_epoch10_totaldata5000,0.7320225650415393
g4dn_VGG19_batchsize256_datasize128_total_epoch10_totaldata5000,p100_InceptionResNetV2_batchsize16_datasize256_total_epoch10_totaldata2000,2.5067322027724837
g4dn_VGG19_batchsize32_datasize32_total_epoch10_totaldata50000,p100_VGG19_batchsize32_datasize32_total_epoch10_totaldata50000,2.739842618808596
g4dn_VGG19_batchsize64_datasize128_total_epoch10_totaldata5000,p100_CIFAR10_CNN_batchsize256_datasize128_total_epoch10_totaldata5000,3.7383108968136414
g4dn_VGG19_batchsize64_datasize32_total_epoch10_totaldata50000,p100_AlexNet_batchsize128_datasize32_total_epoch10_totaldata50000,0.8701845257500449
g4dn_VGG19_batchsize128_datasize128_total_epoch10_totaldata5000,p3_ResNet50_batchsize256_datasize32_total_epoch10_totaldata50000,0.884164820034837
g4dn_VGG19_batchsize32_datasize128_total_epoch10_totaldata5000,p100_AlexNet_batchsize32_datasize256_total_epoch10_totaldata2000,1.6664964632417032
g4dn_VGG19_batchsize16_datasize32_total_epoch10_totaldata50000,p100_VGG19_batchsize32_datasize32_total_epoch10_totaldata50000,12.803680545759086
g4dn_VGG19_batchsize32_datasize64_total_epoch10_totaldata5000,g5_VGG19_batchsize16_datasize128_total_epoch10_totaldata5000,1.333994880483211
g4dn_VGG19_batchsize64_datasize64_total_epoch10_totaldata5000,g5_VGG19_batchsize64_datasize128_total_epoch10_totaldata5000,2.996083333816582
g4dn_VGG19_batchsize128_datasize64_total_epoch10_totaldata5000,p100_AlexNet_batchsize256_datasize64_total_epoch10_totaldata5000,3.761124155599565
g4dn_ResNet50_batchsize16_datasize64_total_epoch10_totaldata5000,p3_ResNet50_batchsize16_datasize256_total_epoch10_totaldata2000,1.0317431526001302
g4dn_ResNet50_batchsize64_datasize128_total_epoch10_totaldata5000,p100_VGG19_batchsize64_datasize224_total_epoch10_totaldata2000,3.993046693404836
g4dn_ResNet50_batchsize128_datasize64_total_epoch10_totaldata5000,p3_ResNet50_batchsize32_datasize256_total_epoch10_totaldata2000,3.72046060135211
g4dn_ResNet50_batchsize16_datasize224_total_epoch10_totaldata2000,p3_VGG19_batchsize128_datasize224_total_epoch10_totaldata2000,2.614632635570436
g4dn_ResNet50_batchsize32_datasize32_total_epoch10_totaldata50000,p100_ResNet50_batchsize16_datasize32_total_epoch10_totaldata50000,8.518651521018478
g4dn_ResNet50_batchsize128_datasize32_total_epoch10_totaldata50000,p100_AlexNet_batchsize32_datasize224_total_epoch10_totaldata2000,4.522451833071996
g4dn_ResNet50_batchsize64_datasize64_total_epoch10_totaldata5000,p3_ResNet50_batchsize32_datasize64_total_epoch10_totaldata5000,3.8745194385186537
g4dn_ResNet50_batchsize256_datasize128_total_epoch10_totaldata5000,p3_InceptionResNetV2_batchsize32_datasize256_total_epoch10_totaldata2000,0.7239102363968072
g4dn_ResNet50_batchsize64_datasize32_total_epoch10_totaldata50000,g5_ResNet50_batchsize32_datasize32_total_epoch10_totaldata50000,3.811845949989073
g4dn_ResNet50_batchsize128_datasize128_total_epoch10_totaldata5000,g5_InceptionResNetV2_batchsize32_datasize128_total_epoch10_totaldata5000,0.5276082310258118
g4dn_ResNet50_batchsize256_datasize32_total_epoch10_totaldata50000,p100_LeNet5_batchsize64_datasize224_total_epoch10_totaldata2000,9.436656221207619
g4dn_ResNet50_batchsize32_datasize128_total_epoch10_totaldata5000,p100_InceptionV3_batchsize128_datasize224_total_epoch10_totaldata2000,1.7770540307962115
g4dn_ResNet50_batchsize16_datasize32_total_epoch10_totaldata50000,p100_AlexNet_batchsize16_datasize32_total_epoch10_totaldata50000,6.029330141153916
g4dn_ResNet50_batchsize256_datasize64_total_epoch10_totaldata5000,p3_ResNetSmall_batchsize64_datasize32_total_epoch10_totaldata50000,3.1828012746715717
g4dn_ResNet50_batchsize16_datasize128_total_epoch10_totaldata5000,p3_AlexNet_batchsize64_datasize32_total_epoch10_totaldata50000,7.01148060615707
g4dn_ResNet50_batchsize32_datasize64_total_epoch10_totaldata5000,g5_ResNet50_batchsize64_datasize224_total_epoch10_totaldata2000,4.266425539061369
g4dn_InceptionResNetV2_batchsize128_datasize128_total_epoch10_totaldata5000,p100_InceptionResNetV2_batchsize16_datasize128_total_epoch10_totaldata5000,0.9539633077479768
g4dn_InceptionResNetV2_batchsize64_datasize128_total_epoch10_totaldata5000,p100_InceptionResNetV2_batchsize16_datasize128_total_epoch10_totaldata5000,2.0059411945480394
g4dn_InceptionResNetV2_batchsize16_datasize224_total_epoch10_totaldata2000,p100_ResNet50_batchsize32_datasize32_total_epoch10_totaldata50000,0.8183507166773446
g4dn_InceptionResNetV2_batchsize16_datasize128_total_epoch10_totaldata5000,p3_ResNet50_batchsize16_datasize32_total_epoch10_totaldata50000,0.7765794794112759
g4dn_InceptionResNetV2_batchsize256_datasize128_total_epoch10_totaldata5000,p100_InceptionResNetV2_batchsize16_datasize256_total_epoch10_totaldata2000,4.215418395008524
g4dn_InceptionResNetV2_batchsize32_datasize128_total_epoch10_totaldata5000,p3_MNIST_CNN_batchsize256_datasize128_total_epoch10_totaldata5000,3.2285420790790202
g4dn_LeNet5_batchsize256_datasize64_total_epoch10_totaldata5000,g5_ResNetSmall_batchsize256_datasize64_total_epoch10_totaldata5000,0.7996826390974661
g4dn_LeNet5_batchsize32_datasize128_total_epoch10_totaldata5000,g5_CIFAR10_CNN_batchsize128_datasize32_total_epoch10_totaldata50000,2.6888131659079715
g4dn_LeNet5_batchsize256_datasize32_total_epoch10_totaldata50000,g5_MNIST_CNN_batchsize256_datasize32_total_epoch10_totaldata50000,1.0932295909205578
g4dn_LeNet5_batchsize128_datasize64_total_epoch10_totaldata5000,p3_LeNet5_batchsize128_datasize64_total_epoch10_totaldata5000,0.7456970245151086
g4dn_LeNet5_batchsize32_datasize32_total_epoch10_totaldata50000,g5_ResNetSmall_batchsize16_datasize64_total_epoch10_totaldata5000,11.96698521396545
g4dn_LeNet5_batchsize16_datasize32_total_epoch10_totaldata50000,p100_LeNet5_batchsize16_datasize32_total_epoch10_totaldata50000,0.438403688228952
g4dn_LeNet5_batchsize64_datasize64_total_epoch10_totaldata5000,g5_CIFAR10_CNN_batchsize256_datasize64_total_epoch10_totaldata5000,1.3099323042323467
g4dn_LeNet5_batchsize32_datasize64_total_epoch10_totaldata5000,g5_ResNetSmall_batchsize64_datasize64_total_epoch10_totaldata5000,0.9993080355178856
g4dn_LeNet5_batchsize64_datasize32_total_epoch10_totaldata50000,p100_ResNet50_batchsize64_datasize32_total_epoch10_totaldata50000,2.834545122601806
g4dn_LeNet5_batchsize256_datasize128_total_epoch10_totaldata5000,p3_MNIST_CNN_batchsize32_datasize224_total_epoch10_totaldata2000,1.93601055721025
g4dn_LeNet5_batchsize16_datasize128_total_epoch10_totaldata5000,p100_MNIST_CNN_batchsize16_datasize64_total_epoch10_totaldata5000,2.8085657243500783
g4dn_LeNet5_batchsize64_datasize128_total_epoch10_totaldata5000,p100_CIFAR10_CNN_batchsize64_datasize64_total_epoch10_totaldata5000,1.571139360298
g4dn_LeNet5_batchsize32_datasize224_total_epoch10_totaldata2000,p100_ResNetSmall_batchsize32_datasize224_total_epoch10_totaldata2000,3.808641240973933
g4dn_LeNet5_batchsize128_datasize32_total_epoch10_totaldata50000,p100_CIFAR10_CNN_batchsize32_datasize64_total_epoch10_totaldata5000,3.257391664866262
g4dn_LeNet5_batchsize16_datasize224_total_epoch10_totaldata2000,p100_LeNet5_batchsize32_datasize224_total_epoch10_totaldata2000,3.803863578847744
g4dn_LeNet5_batchsize128_datasize128_total_epoch10_totaldata5000,p100_CIFAR10_CNN_batchsize256_datasize64_total_epoch10_totaldata5000,1.5261706134252049
g4dn_LeNet5_batchsize16_datasize64_total_epoch10_totaldata5000,g5_ResNetSmall_batchsize256_datasize32_total_epoch10_totaldata50000,2.7914526309349146
g4dn_ResNetSmall_batchsize64_datasize128_total_epoch10_totaldata5000,p3_ResNetSmall_batchsize32_datasize128_total_epoch10_totaldata5000,3.091784507619201
g4dn_ResNetSmall_batchsize32_datasize224_total_epoch10_totaldata2000,g5_ResNetSmall_batchsize16_datasize128_total_epoch10_totaldata5000,1.6245297351573362
g4dn_ResNetSmall_batchsize16_datasize128_total_epoch10_totaldata5000,g5_LeNet5_batchsize256_datasize256_total_epoch10_totaldata2000,2.2188625281227115
g4dn_ResNetSmall_batchsize64_datasize32_total_epoch10_totaldata50000,p3_InceptionV3_batchsize64_datasize224_total_epoch10_totaldata2000,5.1086844057825695
g4dn_ResNetSmall_batchsize256_datasize64_total_epoch10_totaldata5000,g5_ResNetSmall_batchsize128_datasize64_total_epoch10_totaldata5000,1.100657080679093
g4dn_ResNetSmall_batchsize256_datasize32_total_epoch10_totaldata50000,p3_MNIST_CNN_batchsize16_datasize64_total_epoch10_totaldata5000,4.0637137612747125
g4dn_ResNetSmall_batchsize64_datasize64_total_epoch10_totaldata5000,g5_MNIST_CNN_batchsize128_datasize128_total_epoch10_totaldata5000,1.6155775123766805
g4dn_ResNetSmall_batchsize32_datasize64_total_epoch10_totaldata5000,g5_ResNetSmall_batchsize16_datasize224_total_epoch10_totaldata2000,4.828404280006391
g4dn_ResNetSmall_batchsize32_datasize32_total_epoch10_totaldata50000,p3_ResNetSmall_batchsize16_datasize32_total_epoch10_totaldata50000,1.0000853984896692
g4dn_ResNetSmall_batchsize256_datasize128_total_epoch10_totaldata5000,g5_ResNetSmall_batchsize16_datasize256_total_epoch10_totaldata2000,1.7066859502332952
g4dn_ResNetSmall_batchsize128_datasize128_total_epoch10_totaldata5000,g5_MNIST_CNN_batchsize32_datasize128_total_epoch10_totaldata5000,3.3167027704607293
g4dn_ResNetSmall_batchsize32_datasize128_total_epoch10_totaldata5000,g5_ResNetSmall_batchsize32_datasize64_total_epoch10_totaldata5000,2.837459670638951
g4dn_ResNetSmall_batchsize16_datasize64_total_epoch10_totaldata5000,p3_ResNetSmall_batchsize32_datasize128_total_epoch10_totaldata5000,2.6425254057061003
g4dn_ResNetSmall_batchsize16_datasize32_total_epoch10_totaldata50000,g5_VGG19_batchsize16_datasize128_total_epoch10_totaldata5000,0.727449635285203
g4dn_ResNetSmall_batchsize128_datasize64_total_epoch10_totaldata5000,g5_MNIST_CNN_batchsize64_datasize64_total_epoch10_totaldata5000,1.1086983509902386
g4dn_ResNetSmall_batchsize16_datasize224_total_epoch10_totaldata2000,g5_VGG19_batchsize32_datasize64_total_epoch10_totaldata5000,2.6288079441608256
g4dn_ResNetSmall_batchsize128_datasize32_total_epoch10_totaldata50000,g5_ResNetSmall_batchsize256_datasize128_total_epoch10_totaldata5000,2.841805846508419
